transaction_id,account_id,customer_id,timestamp,amount,currency,transaction_type,origin_country,destination_country,channel,memo
TXN0010070,ACC0000339,CUST0000339,2026-02-07T08:49:48,128.71,USD,wire,UK,SG,phone,n/a
TXN0004010,ACC0000130,CUST0000130,2026-02-11T03:56:09,319.45,USD,wire,FR,JP,online,n/a
TXN0008369,ACC0000284,CUST0000284,08-02-2026 11:10:30,639.17,USD,ach,SG,SG,online,invoice pmt
TXN0011755,ACC0000393,CUST0000393,19-01-2026 07:06:57,$150.26,USD,transfer,DE,DE,atm,invoice pmt
TXN0004757,ACC0000158,CUST0000158,2026-01-04T21:58:21,523.75,USD,card,CA,CA,branch,misc
TXN0005187,ACC0000176,CUST0000176,12-02-2026 14:35:34,488.9,USD ,card,CA,CA,branch,
TXN0002226,ACC0000074,CUST0000074,2026-01-13 22:30:54,238.19,USD,transfer,DE,DE,atm,misc
TXN0005478,ACC0000186,CUST0000186,2026-02-06T10:06:35,773.75,USD,cash_deposit,SG,SG,online,n/a
TXN0011988,ACC0000013,,2026-01-29 09:18:41,9273.39,USD,cash_deposit,US,US,branch,
TXN0008252,ACC0000279,CUST0000279,19-01-2026 01:30:39,147.53,USD,transfer, FR,FR,mobile,  payment  
TXN0010622,ACC0000359,CUST0000359,19-01-2026 08:07:37,317.43,USD,cash_deposit,UK,UK,branch,payment
TXN0009869,ACC0000334,CUST0000334,2026-02-03 21:30:27,43.86,usd,cash_deposit,CA,CA,phone,misc
TXN0010163,ACC0000343,CUST0000343,01/02/2026 08:51,626.3,USD,wire,UK,CA,branch,n/a
TXN0005934,ACC0000201,CUST0000201,2026-02-13 22:22:17,231.73,USD,wire,US,IE,branch,
TXN0003289,ACC0000110,CUST0000110,2026-02-12T04:37:29,$421.19,USD,cash_deposit,JP,JP,online,invoice pmt
TXN0008393,ACC0000285,CUST0000285,02/05/2026 13:48,428.06,USD ,wire,AU,FR,online,transfer
TXN0009287,ACC0000314,CUST0000314,02/07/2026 08:36,123.6,USD,card,FR,FR,branch,payment
TXN0002693,ACC0000093,CUST0000093,01/28/2026 23:26,316.94,USD,card,NL,NL,mobile,n/a
TXN0011554,ACC0000387,CUST0000387,2026-01-20T05:56:42,278.88,USD,wire,IE,SG,phone,payment
TXN0009349,ACC0000318,CUST0000318,2026-01-04 17:45:03,156.7,USD,cash_withdrawal,IE,IE,online,misc
TXN0007904,ACC0000269,CUST0000269,01/26/2026 03:30,7137.22,USD,cash_deposit,CA,CA,branch,misc
TXN0008546,ACC0000289,CUST0000289,2026-01-17T03:03:04,1396.79,USD,cash_withdrawal,FR,FR,phone,misc
TXN0005858,ACC0000199,CUST0000199,2026-02-02T00:21:05,320.01,USD,ach,DE,DE,branch,misc
TXN0002781,ACC0000095,CUST0000095,2026-01-08 19:53:52,732.1,USD,card,SG,SG,phone,invoice pmt
TXN0005545,ACC0000189,CUST0000189,01/09/2026 09:51,1131.49,USD,wire,FR,DE,online,invoice pmt
TXN0007122,ACC0000244,CUST0000244,2026-01-24T00:05:12,440.25,USD,transfer,UK,UK,mobile,misc
TXN0010256,ACC0000347,CUST0000347,2026-01-19 17:06:21,59.49,USD,cash_deposit,CA,CA,online,invoice pmt
TXN0011612,ACC0000389,CUST0000389,02/13/2026 16:24,415.63,USD,cash_deposit,IE,IE,mobile,invoice pmt
TXN0010396,ACC0000351,,2026-01-23T16:29:24,212.3,USD,cash_deposit,AU,AU,mobile,
TXN0008742,ACC0000296,CUST0000296,2026-02-01T19:20:49,1179.5,USD,cash_deposit,AU,AU,atm,payment
TXN0009106,ACC0000305,CUST0000305,02/14/2026 11:49,485.36,USD,wire,NL,FR,atm,transfer
TXN0001798,ACC0000060,CUST0000060,2026-01-22 07:50:59,265.96,USD,ach,AU,AU,branch,n/a
TXN0011214,ACC0000377,CUST0000377,2026-01-28T11:20:06,741.65,USD,cash_deposit,IE,IE,mobile,
TXN0007351,ACC0000251,CUST0000251,01/04/2026 15:28,46.28,USD,cash_withdrawal,AU,AU,atm,n/a
TXN0002252,ACC0000075,CUST0000075,04-01-2026 21:02:40,507.24,USD,card,FR,FR,online,transfer
TXN0007089,ACC0000242,CUST0000242,2026-02-09 13:05:39,970.95,USD,card,UK,UK,online,transfer
TXN0010890,ACC0000366,CUST0000366,01/29/2026 18:06,501.0,USD,transfer,NL,NL,atm,misc
TXN0004765,ACC0000159,CUST0000159,09-02-2026 07:24:13,50.08,USD,cash_deposit,FR,FR,mobile,transfer
TXN0010873,ACC0000366,CUST0000366,01/20/2026 19:38,432.49,USD,transfer,NL,NL,phone,invoice pmt
TXN0005104,ACC0000173,CUST0000173,05-01-2026 21:06:50,647.65,USD,cash_deposit,CA,CA,online,transfer
TXN0009627,ACC0000326,CUST0000326,01-01-2026 21:41:34,11.69,USD,transfer,FR,FR,online,invoice pmt
TXN0002149,ACC0000071,CUST0000071,02/12/2026 02:49,339.18,USD,transfer,DE,DE,branch,invoice pmt
TXN0007567,ACC0000257,CUST0000257,2026-02-11 05:31:38,283.2,USD,wire,FR,CA,phone,n/a
TXN0001484,ACC0000049,CUST0000049,2026-01-18 21:35:36,105.93,usd,transfer,NL,NL,online,transfer
TXN0003981,ACC0000128,CUST0000128,07-01-2026 06:48:23,7740.06,USD,cash_deposit,SG,SG,phone,transfer
TXN0000549,ACC0000018,CUST0000018,01/07/2026 00:44,3030.03,USD,card,CA,CA,mobile,
TXN0003477,ACC0000115,CUST0000115,2026-02-08T15:14:41,180.76,USD,cash_withdrawal,UK,UK,phone,invoice pmt
TXN0002305,ACC0000078,CUST0000078,08-02-2026 12:21:52,524.62,USD,transfer,IE,IE,online,n/a
TXN0004720,ACC0000158,CUST0000158,2026-02-12T00:08:40,$500.60,USD,wire,CA,CA,branch,n/a
TXN0001952,ACC0000066,CUST0000066,2026-01-19T21:28:25,65.15,USD,transfer,UK,UK,online,invoice pmt
TXN0005033,ACC0000170,CUST0000170,02/03/2026 00:19,1225.44,USD,wire,SG,AU,atm,misc
TXN0011808,ACC0000395,CUST0000395,2026-01-12 06:16:42,384.56,USD,ach,DE,DE,online,n/a
TXN0007743,ACC0000264,CUST0000264,2026-01-29T11:46:15,301.8,USD,wire,US,IE,branch,n/a
TXN0004535,ACC0000152,CUST0000152,01/03/2026 01:09,74.53,USD,transfer,US,US,mobile,transfer
TXN0007045,ACC0000240,CUST0000240,02/02/2026 12:15,299.13,USD,transfer, JP,JP,mobile,  misc  
TXN0002939,ACC0000100,CUST0000100,2026-01-30T23:05:33,195.96,usd,wire,UK,FR,phone,payment
TXN0011166,ACC0000375,CUST0000375,2026-01-28 19:26:56,68.71,USD,cash_deposit,SG,SG,online,transfer
TXN0001887,ACC0000063,CUST0000063,2026-01-30 08:25:15,1376.11,USD,wire,UK,US,mobile,n/a
TXN0006462,ACC0000218,CUST0000218,10-01-2026 02:01:31,401.36,USD,cash_deposit,UK,UK,mobile,
TXN0011886,ACC0000398,CUST0000398,2026-01-14T06:12:03,270.5,USD,cash_deposit,NL,NL,mobile,misc
TXN0011586,ACC0000388,CUST0000388,2026-01-05T14:22:48,628.4,usd,ach,AU,AU,branch,transfer
TXN0009547,ACC0000323,CUST0000323,2026-01-31 01:55:34,315.89,USD,cash_deposit,US,US,branch,
TXN0005669,ACC0000193,CUST0000193,01/13/2026 10:50,123.34,USD,cash_deposit,UK,UK,online,
TXN0010066,ACC0000339,CUST0000339,01/07/2026 00:03,1251.55,USD,cash_deposit,UK,UK,mobile,transfer
TXN0004766,ACC0000159,CUST0000159,01/03/2026 19:30,$66.96,USD,cash_deposit,FR,FR,online,invoice pmt
TXN0000414,ACC0000015,CUST0000015,07-02-2026 12:34:22,3976.59,USD,cash_deposit, SG,SG,online,  n/a  
TXN0007733,ACC0000264,CUST0000264,2026-01-29T01:40:42,$219.00,USD,card,US,US,atm,
TXN0003887,ACC0000128,CUST0000128,2026-01-07 11:17:29,4575.43,USD,wire,SG,NL,online,payment
TXN0008623,ACC0000293,CUST0000293,2026-01-30T07:39:05,390.28,USD,card,DE,DE,branch,misc
TXN0007495,ACC0000255,CUST0000255,2026-01-23T16:15:12,206.05,USD,card,UK,UK,atm,misc
TXN0007607,ACC0000259,CUST0000259,10-02-2026 12:31:17,61.75,USD,wire,FR,CA,branch,payment
TXN0001936,ACC0000065,CUST0000065,01/30/2026 03:22,1148.68,USD ,transfer,US,US,branch,
TXN0011310,ACC0000381,CUST0000381,2026-01-03T18:12:29,458.1,USD,cash_withdrawal,JP,JP,phone,invoice pmt
TXN0005082,ACC0000171,CUST0000171,01/10/2026 13:58,597.71,USD,cash_withdrawal,IE,IE,online,n/a
TXN0010849,ACC0000366,CUST0000366,01/02/2026 13:42,5,usd,card,NL,NL,phone,n/a
TXN0002785,ACC0000095,CUST0000095,02/02/2026 20:47,984.03,USD,cash_withdrawal,SG,SG,mobile,misc
TXN0000128,ACC0000004,CUST0000004,2026-01-03T03:35:41,353.8,USD,ach,AU,AU,branch,transfer
TXN0002108,ACC0000070,,01/16/2026 00:05,515.35,USD,wire,UK,IE,mobile,
TXN0005460,ACC0000185,CUST0000185,2026-02-03 08:18:11,71.18,USD,cash_withdrawal,UK,UK,atm,
TXN0000590,ACC0000019,CUST0000019,08-01-2026 18:52:17,$267.44,USD,cash_deposit,CA,CA,atm,n/a
TXN0002046,ACC0000069,CUST0000069,01/30/2026 10:20,1036.45,USD,cash_withdrawal,UK,UK,online,n/a
TXN0008642,ACC0000293,CUST0000293,25-01-2026 01:50:13,400.08,USD,wire,DE,UK,branch,payment
TXN0000928,ACC0000030,CUST0000030,01/09/2026 23:24,619.13,USD,wire,NL,CA,branch,payment
TXN0003615,ACC0000119,CUST0000119,2026-01-22 09:00:03,7634.48,USD,card,IE,IE,online,transfer
TXN0001632,ACC0000052,CUST0000052,01/15/2026 11:51,868.93,USD,cash_withdrawal,DE,DE,branch,transfer
TXN0011836,ACC0000396,CUST0000396,27-01-2026 15:48:16,776.04,USD,card,US,US,branch,transfer
TXN0009283,ACC0000314,CUST0000314,26-01-2026 16:14:03,294.07,USD,cash_deposit,FR,FR,branch,transfer
TXN0007475,ACC0000254,CUST0000254,2026-02-06 21:20:52,210.25,USD,transfer,AU,AU,atm,invoice pmt
TXN0010836,ACC0000365,CUST0000365,02/07/2026 07:23,608.01,USD,transfer,DE,DE,phone,invoice pmt
TXN0010012,ACC0000338,CUST0000338,2026-01-09 04:24:47,178.49,USD,cash_withdrawal,JP,JP,online,misc
TXN0004691,ACC0000157,CUST0000157,2026-02-11 14:59:16,452.79,USD,cash_withdrawal,FR,FR,branch,invoice pmt
TXN0003334,ACC0000111,CUST0000111,2026-01-30T18:05:09,114.34,USD,ach,JP,JP,mobile,payment
TXN0007112,ACC0000244,CUST0000244,29-01-2026 17:12:12,542.34,USD,ach,UK,UK,mobile,payment
TXN0007860,ACC0000268,CUST0000268,2026-01-03 10:13:33,1355.27,USD,card,JP,JP,phone,misc
TXN0011561,ACC0000387,CUST0000387,02-02-2026 22:56:15,429.79,USD,card,IE,IE,atm,invoice pmt
TXN0004916,ACC0000164,CUST0000164,2026-01-01T10:05:30,89.28,USD,card,UK,UK,mobile,misc
TXN0001134,ACC0000038,CUST0000038,2026-01-31T11:23:02,408.89,USD,cash_deposit,JP,JP,atm,n/a
TXN0003922,ACC0000128,CUST0000128,2026-02-08T04:57:38,5,USD,wire,SG,DE,online,misc
TXN0009962,ACC0000337,CUST0000337,2026-02-03T11:08:32,256.46,USD,transfer,JP,JP,online,
TXN0003645,ACC0000119,CUST0000119,2026-02-15T07:30:46,7365.23,USD ,cash_deposit,IE,IE,atm,invoice pmt
TXN0003760,ACC0000122,CUST0000122,01/24/2026 17:55,884.69,USD,ach,IE,IE,atm,n/a
TXN0000008,ACC0000001,CUST0000001,14-02-2026 09:09:00,173.68,USD,cash_withdrawal,SG,SG,atm,invoice pmt
TXN0004682,ACC0000157,CUST0000157,2026-02-14 15:51:44,583.89,USD ,transfer,FR,FR,online,payment
TXN0004340,ACC0000145,CUST0000145,2026-02-14 16:28:09,$995.63,USD,transfer,UK,UK,phone,transfer
TXN0008503,ACC0000288,CUST0000288,01/23/2026 11:29,$834.23,USD,cash_deposit,IE,IE,atm,n/a
TXN0010842,ACC0000365,CUST0000365,2026-01-19T10:42:22,607.13,USD,transfer,DE,DE,atm,transfer
TXN0000383,ACC0000014,CUST0000014,08-01-2026 03:51:23,376.21,USD,transfer,IE,IE,branch,misc
TXN0010986,ACC0000370,,01/18/2026 18:46,906.13,USD,cash_withdrawal,UK,UK,mobile,misc
TXN0011936,ACC0000400,CUST0000400,04-02-2026 11:23:56,97.15,USD,card,FR,FR,phone,payment
TXN0009480,ACC0000321,CUST0000321,2026-02-03T09:01:24,1691.5,USD,cash_withdrawal,US,US,branch,invoice pmt
TXN0007669,ACC0000262,CUST0000262,01/07/2026 02:52,27.36,USD,ach,JP,JP,phone,
TXN0008331,ACC0000282,CUST0000282,02/12/2026 20:28,225.18,USD,ach,UK,UK,atm,invoice pmt
TXN0004171,ACC0000137,CUST0000137,31-01-2026 08:54:37,314.13,USD,cash_withdrawal,DE,DE,online,payment
TXN0001588,ACC0000051,CUST0000051,02/13/2026 19:03,3463.13,USD,ach,IE,IE,atm,invoice pmt
TXN0008314,ACC0000281,CUST0000281,2026-01-27 18:17:54,$693.25,USD,ach,IE,IE,phone,invoice pmt
TXN0005457,ACC0000185,CUST0000185,28-01-2026 05:25:51,414.08,USD,transfer,UK,UK,atm,
TXN0003570,ACC0000119,,2026-02-07 07:32:17,8225.76,USD,ach,IE,IE,online,
TXN0000037,ACC0000001,CUST0000001,2026-02-02T18:48:02,16.88,USD,wire,SG,DE,online,invoice pmt
TXN0008473,ACC0000287,CUST0000287,2026-01-23 19:22:33,198.03,USD,cash_deposit,AU,AU,branch,invoice pmt
TXN0003054,ACC0000104,CUST0000104,2026-02-09T10:09:18,1292.46,USD,card,JP,JP,atm,payment
TXN0010647,ACC0000360,CUST0000360,01/25/2026 10:44,1097.05,USD,card,NL,NL,mobile,n/a
TXN0008702,ACC0000295,,2026-01-01 23:20:55,514.12,USD,cash_withdrawal,NL,NL,branch,invoice pmt
TXN0003740,ACC0000121,CUST0000121,2026-01-14 11:57:15,742.39,USD,cash_deposit,FR,FR,phone,invoice pmt
TXN0003406,ACC0000113,CUST0000113,2026-02-11 23:11:06,1076.97,USD,ach,DE,DE,phone,transfer
TXN0011983,ACC0000126,CUST0000126,01/25/2026 18:11,9275.71,USD,cash_deposit,NL,NL,branch,
TXN0004842,ACC0000161,CUST0000161,2026-02-01 01:10:47,710.92,USD,cash_withdrawal,NL,NL,atm,n/a
TXN0002437,ACC0000084,CUST0000084,2026-02-07 09:14:27,610.59,USD,card,UK,UK,atm,
TXN0001073,ACC0000035,CUST0000035,2026-01-29T07:34:12,287.75,USD,transfer,DE,DE,mobile,n/a
TXN0007400,ACC0000252,CUST0000252,17-01-2026 04:11:24,672.65,USD,transfer,UK,UK,branch,invoice pmt
TXN0006764,ACC0000229,CUST0000229,2026-02-06T15:40:26,116.56,USD,wire,US,CA,branch,
TXN0006687,ACC0000226,CUST0000226,01/11/2026 01:08,146.57,USD,transfer,NL,NL,branch,n/a
TXN0006083,ACC0000206,CUST0000206,31-01-2026 04:09:38,221.2,USD ,cash_withdrawal,FR,FR,online,payment
TXN0004698,ACC0000157,CUST0000157,2026-01-13 00:23:50,612.86,USD,cash_withdrawal,FR,FR,online,
TXN0006350,ACC0000213,CUST0000213,01/05/2026 22:30,587.15,USD,transfer,JP,JP,phone,
TXN0010095,ACC0000340,CUST0000340,16-01-2026 08:19:07,92.52,USD,ach,UK,UK,atm,transfer
TXN0011239,ACC0000377,CUST0000377,2026-01-10 02:13:51,873.14,USD,card,IE,IE,atm,
TXN0008139,ACC0000275,CUST0000275,2026-01-17T00:41:29,715.48,USD,card,IE,IE,atm,n/a
TXN0008522,ACC0000289,CUST0000289,01/29/2026 18:24,1057.88,USD,cash_deposit,FR,FR,online,transfer
TXN0010504,ACC0000354,CUST0000354,08-01-2026 02:02:16,139.9,USD,ach,CA,CA,online,
TXN0006080,ACC0000206,CUST0000206,2026-01-25 06:48:37,229.22,USD,transfer,FR,FR,atm,payment
TXN0008129,ACC0000275,CUST0000275,01/03/2026 17:13,524.95,USD,transfer,IE,IE,online,transfer
TXN0009671,ACC0000327,CUST0000327,07-02-2026 23:14:20,430.07,USD,cash_withdrawal,FR,FR,phone,invoice pmt
TXN0007215,ACC0000246,CUST0000246,2026-01-11 01:09:06,1082.5,USD,ach,US,US,atm,n/a
TXN0004150,ACC0000136,,02/06/2026 23:31,144.29,USD,transfer,SG,SG,branch,misc
TXN0004384,ACC0000146,CUST0000146,2026-01-05 04:13:08,423.32,USD,cash_withdrawal,CA,CA,online,
TXN0004465,ACC0000149,CUST0000149,2026-01-11T22:35:56,1398.3,USD,card,CA,CA,online,misc
TXN0009758,ACC0000330,CUST0000330,2026-01-14T23:21:04,470.29,USD,cash_deposit,AU,AU,atm,invoice pmt
TXN0003754,ACC0000122,CUST0000122,01/30/2026 07:26,699.94,USD,wire,IE,IE,phone,misc
TXN0009107,ACC0000305,CUST0000305,25-01-2026 12:16:11,882.78,USD,wire,NL,NL,mobile,invoice pmt
TXN0005618,ACC0000190,CUST0000190,2026-02-01T21:37:47,361.0,USD,cash_deposit,CA,CA,branch,misc
TXN0010867,ACC0000366,,01/08/2026 15:19,$457.96,USD,ach,NL,NL,phone,
TXN0009633,ACC0000326,CUST0000326,01/30/2026 21:58,155.2,USD,ach,FR,FR,mobile,invoice pmt
TXN0011333,ACC0000382,CUST0000382,2026-01-14T08:08:01,751.6,USD,cash_withdrawal,IE,IE,atm,payment
TXN0002036,ACC0000068,,2026-02-06 09:20:31,797.23,USD,wire,NL,JP,phone,payment
TXN0005696,ACC0000193,CUST0000193,01/18/2026 15:07,63.01,USD,cash_withdrawal,UK,UK,phone,misc
TXN0003882,ACC0000128,CUST0000128,2026-01-19 05:51:03,5519.94,USD,cash_withdrawal,SG,SG,branch,payment
TXN0004017,ACC0000130,CUST0000130,01/15/2026 08:57,399.3,USD,ach,FR,FR,atm,
TXN0004604,ACC0000154,CUST0000154,01/26/2026 08:29,371.62,USD,wire,CA,US,mobile,transfer
TXN0004216,ACC0000138,CUST0000138,2026-02-04 10:53:41,526.76,USD,ach,DE,DE,mobile,
TXN0010401,ACC0000351,CUST0000351,25-01-2026 19:16:32,521.45,USD,wire,AU,JP,atm,
TXN0001691,ACC0000055,CUST0000055,01/21/2026 17:33,269.95,USD,card,NL,NL,atm,misc
TXN0001365,ACC0000045,CUST0000045,18-01-2026 02:24:32,943.29,USD,ach,FR,FR,branch,payment
TXN0010444,ACC0000353,CUST0000353,2026-01-04 09:29:10,595.9,USD,cash_deposit,IE,IE,branch,payment
TXN0009440,ACC0000321,CUST0000321,2026-02-02 13:07:44,5391.27,USD,cash_withdrawal,US,US,phone,n/a
TXN0011122,ACC0000374,CUST0000374,2026-01-22 13:11:56,544.14,USD,card,UK,UK,online,n/a
TXN0008597,ACC0000293,CUST0000293,01/07/2026 12:17,498.96,USD,ach,DE,DE,atm,misc
TXN0010625,ACC0000360,CUST0000360,02/14/2026 02:56,922.39,USD,wire,NL,DE,phone,transfer
TXN0009104,ACC0000305,CUST0000305,2026-02-09 06:23:22,651.27,USD,cash_withdrawal,NL,NL,mobile,misc
TXN0004500,ACC0000151,CUST0000151,01/03/2026 21:31,606.76,USD,ach,US,US,online,misc
TXN0010309,ACC0000349,CUST0000349,01/09/2026 00:26,550.35,USD,cash_deposit,AU,AU,atm,payment
TXN0008989,ACC0000301,CUST0000301,07-02-2026 05:15:21,349.54,USD,cash_deposit,DE,DE,phone,n/a
TXN0003036,ACC0000104,CUST0000104,01/29/2026 13:11,862.19,USD,card,JP,JP,phone,misc
TXN0009188,ACC0000308,CUST0000308,10-02-2026 21:31:15,127.24,USD,cash_deposit,US,US,atm,invoice pmt
TXN0001656,ACC0000054,CUST0000054,01/19/2026 20:28,59.46,USD,ach,CA,CA,atm,n/a
TXN0007208,ACC0000246,CUST0000246,2026-01-22 02:33:18,848.41,USD,wire,US,AU,atm,n/a
TXN0008326,ACC0000282,CUST0000282,2026-01-09 14:11:31,1144.13,USD,ach,UK,UK,atm,transfer
TXN0012163,ACC0000383,CUST0000383,2026-01-23T05:55:41,1000.0,USD,wire,AU,AU,online,payroll
TXN0001311,ACC0000043,CUST0000043,2026-02-04 04:00:20,64.31,USD,wire,DE,JP,phone,transfer
TXN0005436,ACC0000184,CUST0000184,06-02-2026 13:29:36,1358.89,USD,card,CA,CA,branch,invoice pmt
TXN0005421,ACC0000184,CUST0000184,2026-01-06 12:56:14,406.05,USD,transfer,CA,CA,atm,n/a
TXN0009221,ACC0000311,CUST0000311,01-02-2026 14:01:05,437.52,USD,card,SG,SG,atm,misc
TXN0006811,ACC0000231,CUST0000231,01/21/2026 02:32,449.46,USD,transfer,JP,JP,mobile,invoice pmt
TXN0003585,ACC0000119,CUST0000119,01/25/2026 04:32,9453.02,USD,cash_deposit,IE,IE,atm,payment
TXN0003077,ACC0000105,CUST0000105,08-01-2026 16:58:28,404.68,USD,ach,NL,NL,online,
TXN0002385,ACC0000082,CUST0000082,17-01-2026 07:07:56,743.67,USD,wire,FR,SG,atm,transfer
TXN0000455,ACC0000015,CUST0000015,2026-01-12 03:34:57,2234.3,USD,card,SG,SG,mobile,payment
TXN0008958,ACC0000300,CUST0000300,01/14/2026 02:56,245.79,USD,transfer,NL,NL,branch,transfer
TXN0008334,ACC0000282,CUST0000282,01/19/2026 10:23,"$1,071.72",USD,card,UK,UK,atm,transfer
TXN0004542,ACC0000152,CUST0000152,04-02-2026 12:14:03,226.62,USD,cash_deposit,US,US,mobile,payment
TXN0004613,ACC0000154,CUST0000154,2026-02-12T10:50:06,551.71,USD,transfer,CA,CA,phone,payment
TXN0006827,ACC0000231,CUST0000231,2026-01-23 19:19:11,569.25,USD,cash_deposit,JP,JP,online,n/a
TXN0008450,ACC0000286,CUST0000286,01/07/2026 03:16,51.66,USD,cash_withdrawal,IE,IE,branch,invoice pmt
TXN0003441,ACC0000113,CUST0000113,2026-01-12 21:32:18,467.16,USD,cash_deposit,DE,DE,phone,n/a
TXN0008531,ACC0000289,CUST0000289,09-01-2026 05:41:08,709.83,USD,transfer,FR,FR,online,n/a
TXN0001219,ACC0000041,CUST0000041,02/15/2026 07:43,634.62,USD,wire,FR,CA,phone,n/a
TXN0010519,ACC0000355,CUST0000355,30-01-2026 19:54:22,684.94,USD,card,JP,JP,mobile,
TXN0008329,ACC0000282,CUST0000282,04-02-2026 06:43:31,885.7,USD,cash_withdrawal,UK,UK,online,invoice pmt
TXN0004000,ACC0000130,CUST0000130,2026-01-22T12:42:54,256.33,USD,cash_withdrawal,FR,FR,mobile,
TXN0001456,ACC0000048,CUST0000048,11-02-2026 07:23:57,95.61,USD,wire,AU,US,phone,misc
TXN0009198,ACC0000309,CUST0000309,02/12/2026 21:21,339.46,USD,transfer,AU,AU,atm,transfer
TXN0001039,ACC0000034,CUST0000034,2026-01-22T18:10:40,1290.27,USD,wire,CA,FR,mobile,payment
TXN0003979,ACC0000128,CUST0000128,2026-02-06 01:20:58,2845.49,USD,cash_deposit,SG,SG,mobile,invoice pmt
TXN0001659,ACC0000054,CUST0000054,01/16/2026 10:34,51.32,USD,cash_deposit,CA,CA,atm,
TXN0007710,ACC0000263,CUST0000263,01/25/2026 10:53,262.4,USD,wire,NL,US,phone,payment
TXN0010221,ACC0000346,CUST0000346,2026-01-19 08:14:19,412.6,USD,wire,IE,US,phone,transfer
TXN0000435,ACC0000015,CUST0000015,2026-01-29T07:34:36,4036.04,USD,cash_deposit,SG,SG,online,invoice pmt
TXN0006559,ACC0000222,CUST0000222,2026-02-05 03:57:42,$196.23,USD,ach,AU,AU,branch,invoice pmt
TXN0006268,ACC0000211,CUST0000211,2026-01-16 20:30:05,572.89,USD,cash_withdrawal,NL,NL,atm,invoice pmt
TXN0007185,ACC0000245,CUST0000245,2026-02-05T12:53:02,427.33,USD,card,CA,CA,atm,transfer
TXN0008042,ACC0000273,CUST0000273,2026-01-27T03:11:36,67.99,USD,cash_withdrawal,IE,IE,branch,n/a
TXN0011236,ACC0000377,CUST0000377,02-02-2026 09:13:19,1031.88,USD,cash_withdrawal,IE,IE,phone,n/a
TXN0001917,ACC0000065,CUST0000065,01/03/2026 15:33,632.21,USD,card,US,US,online,n/a
TXN0004320,ACC0000145,CUST0000145,31-01-2026 14:07:34,952.06,USD,transfer,UK,UK,mobile,
TXN0009757,ACC0000330,CUST0000330,22-01-2026 03:49:55,569.05,USD,cash_withdrawal,AU,AU,branch,
TXN0003901,ACC0000128,CUST0000128,2026-01-16 05:38:18,8108.58,USD,wire,SG,AU,phone,
TXN0000391,ACC0000015,CUST0000015,2026-01-16 10:26:23,3292.56,USD,transfer,SG,SG,phone,payment
TXN0011258,ACC0000379,CUST0000379,01/13/2026 01:32,876.66,Usd,card,AU,AU,branch,
TXN0008988,ACC0000301,CUST0000301,01/21/2026 18:07,480.17,USD,card,DE,DE,atm,misc
TXN0008893,ACC0000299,CUST0000299,2026-01-10T18:50:37,2194.42,USD,ach,IE,IE,online,payment
TXN0011829,ACC0000395,CUST0000395,2026-02-01 23:08:45,282.14,USD,card, DE,DE,atm,  invoice pmt  
TXN0008509,ACC0000288,CUST0000288,02/03/2026 21:29,9260.1,USD,cash_deposit,IE,IE,online,misc
TXN0008022,ACC0000272,CUST0000272,02/11/2026 17:03,200.74,USD,ach,UK,UK,atm,transfer
TXN0005180,ACC0000176,CUST0000176,02/02/2026 21:17,412.39,USD,card,CA,CA,online,n/a
TXN0001090,ACC0000036,CUST0000036,2026-01-08T22:00:15,633.02,USD,ach,IE,IE,phone,
TXN0006295,ACC0000212,CUST0000212,2026-01-29T01:38:05,174.08,USD,cash_withdrawal,NL,NL,atm,transfer
TXN0009985,ACC0000337,CUST0000337,01/11/2026 07:07,202.29,USD,cash_deposit,JP,JP,online,payment
TXN0004119,ACC0000134,CUST0000134,04-01-2026 19:47:39,586.44,USD,cash_withdrawal,JP,JP,branch,payment
TXN0006823,ACC0000231,CUST0000231,13-02-2026 07:48:59,635.06,USD,card,JP,JP,phone,n/a
TXN0009047,ACC0000302,,2026-02-08 00:24:52,448.1,USD,wire,FR,JP,mobile,
TXN0009286,ACC0000314,CUST0000314,2026-01-29T06:10:47,272.56,Usd,cash_withdrawal,FR,FR,branch,invoice pmt
TXN0000482,ACC0000016,CUST0000016,04-01-2026 17:59:03,450.11,USD,card,IE,IE,branch,
TXN0007020,ACC0000239,CUST0000239,01/21/2026 04:27,892.93,USD,wire,NL,US,atm,invoice pmt
TXN0000337,ACC0000012,CUST0000012,2026-01-17T22:21:11,268.18,USD,cash_withdrawal,AU,AU,atm,
TXN0010881,ACC0000366,CUST0000366,01/31/2026 19:32,255.53,USD,ach,NL,NL,mobile,misc
TXN0009829,ACC0000333,CUST0000333,01/08/2026 14:12,318.16,USD,cash_withdrawal,JP,JP,mobile,
TXN0006889,ACC0000233,CUST0000233,2026-02-03 19:32:13,835.07,Usd,cash_deposit,US,US,branch,
TXN0003908,ACC0000128,CUST0000128,10-02-2026 17:14:06,5498.1,USD,cash_withdrawal, SG,SG,mobile,  payment  
TXN0000303,ACC0000012,CUST0000012,2026-01-30 07:28:49,752.81,USD,transfer, AU,AU,branch,  misc  
TXN0002386,ACC0000082,CUST0000082,2026-01-08 10:35:18,1022.13,USD,cash_withdrawal,FR,FR,branch,payment
TXN0008987,ACC0000301,CUST0000301,2026-02-04 19:24:59,80.19,USD,cash_withdrawal,DE,DE,phone,n/a
TXN0000244,ACC0000010,CUST0000010,2026-01-03T10:44:24,940.8,USD,ach,CA,CA,online,transfer
