TRANSACTION_TYPE,AMOUNT,IS_FRAUD,FRAUD_RATE_PCT,TOTAL_TRANSACTIONS,FRAUD_CASES,ORIGINAL_DETECTION_RATE,OUR_DETECTION_RATE,ORIGINAL_CAUGHT,OUR_CAUGHT
CASH_OUT,74312.98,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,63009.43,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,634455.24,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,68536.24,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,271948.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,3178915.22,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1750315.12,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,79879.37,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,8730600.58,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,17836.83,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,614145.31,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,23610.85,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,293509.53,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,454807.6,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,138845.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,257423.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,359002.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66843.46,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,207278.95,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,46973.96,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1798215.73,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,167065.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,120523.4,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,291264.2,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,114509.25,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2425164.58,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,91580.42,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,145379.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,201682.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,164001.22,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2554948.41,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,66794.13,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,169250.4,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,248436.94,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,38580.45,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,216179.15,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,351268.75,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2344540.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,169123.04,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,118705.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,36944.31,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1152538.9,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,1789155.73,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,247177.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,89411.47,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,174646.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,110673.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,584927.55,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,86931.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,209683.79,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,49083.58,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,66594.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,448612.09,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,289177.34,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,158703.54,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,712587.05,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,59628.24,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,238985.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,201281.36,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,122321.86,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,367235.98,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,314572.98,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,206982.18,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1277212.77,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,520500.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,161686.59,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,169055.68,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,75480.15,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,93418.96,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,499178.99,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,80924.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,31547.19,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,19486.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,184166.32,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,8594499.99,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,12786.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,40514.81,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1467987.57,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,617668.37,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10478.64,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,352685.24,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,11165.16,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,98042.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1576531.53,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,430931.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,244699.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,30548.46,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1614533.06,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,122768.43,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,325242.69,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4162555.99,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,429320.47,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,488030.08,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1106295.77,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,32166.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,72782.82,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1803411.53,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1085637.56,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,407386.32,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,11155.45,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,190210.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,164848.86,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,50349.99,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,626570.55,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,996036.7,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,9000.17,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4448598.93,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,320057.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,193528.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,170.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,95384.81,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,50845.13,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,288702.56,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,57701.37,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,108010.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,199984.34,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,33462.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,684266.09,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,7910.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,19472.0,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1630135.1,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,287428.62,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,190215.18,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,325624.69,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,22607709.85,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,17637.13,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,0.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,59835.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,124518.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,12461.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,118553.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,452564.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1265379.37,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,397671.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,359123.46,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,59835.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,292948.45,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,24469.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2960254.17,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,168018.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1638865.05,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,251851.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49272.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,184399.38,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,203774.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49241.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,20304.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,290337.02,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1637875.33,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,176311.84,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1338487.47,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,138225.21,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,121142.75,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,133424.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,87092.29,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2665523.64,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1333133.12,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,121748.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,908228.29,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,880661.14,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,360749.76,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,77693.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,126083.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4129482.96,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,25091.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79848.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,82435.96,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66969.72,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,349198.16,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,64690.75,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,382960.64,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,23077.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,89936.31,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1290224.84,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,197226.65,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,288032.02,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,76026.34,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,273944.05,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,222717.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,68599.15,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,367003.55,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,199152.09,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,150157.6,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,520917.89,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,9131.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,337810.17,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,0.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,70599.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,157196.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,180901.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,245694.84,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,144702.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,482540.04,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1317.49,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1254775.16,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,727788.98,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,7861.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,94431.98,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,476131.29,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,22402.91,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1946687.34,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,198886.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,57349.14,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,229765.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,12716.37,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,727792.98,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,673312.14,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,253846.98,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,127712.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,18982.32,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,187107.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,155836.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1679154.56,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,464638.22,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,87660.69,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,440038.76,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,297600.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,5141769.94,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,236646.16,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2536597.77,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,148113.77,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,912117.82,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,178662.86,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,216769.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,73435.69,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,79451.97,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,109401.88,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1545.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,199678.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1519.03,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,114889.61,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,149795.44,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,118961.3,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,222.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2118548.31,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,393962.59,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,38150.22,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,27178.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,144544.86,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,159465.08,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,55380.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,27123.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,5721871.91,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,167743.93,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,109401.88,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,278148.92,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,194521.28,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2669861.21,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,195407.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49939.64,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,228309.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,53942.76,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,75536.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,274207.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,196145.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,196735.6,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,333620.63,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,377596.79,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,448382.16,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,17569.42,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,53808.8,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2100.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,46002.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,509985.31,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1621889.92,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2254934.36,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,227594.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,216534.86,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,225301.45,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,162648.56,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,259402.72,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,628697.26,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,50820.71,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,102100.09,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,53069.62,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,43928.31,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,487458.07,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4863106.47,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,43918.35,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,430142.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,47307.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,76646.05,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,354015.29,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,201116.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,239238.81,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,222651.12,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,759736.54,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,3108293.53,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,344446.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,342448.63,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,168394.87,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,756426.12,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,321378.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,191874.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,33528.21,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6950.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,47010.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66448.19,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,48878.08,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1555087.36,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,78495.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,340996.81,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,135927.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,596127.11,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,245435.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,36355.94,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2322909.69,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,60162.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,178344.25,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,155424.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79862.68,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,881811.11,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,331581.02,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,243742.08,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,333524.2,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,1965786.11,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,237840.89,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1504.73,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,17820.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,102366.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,0.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,239038.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,27413.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,207876.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1468304.35,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,378170.9,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,331151.41,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,7442005.19,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,267173.82,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,3256005.57,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,830803.43,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,207380.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,294115.62,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,305627.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,242993.4,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,128548.03,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,127389.68,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,302589.27,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1202333.68,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,305863.6,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,38115.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,124095.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,98267.77,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,119304.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,267564.83,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4037.31,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,39999.81,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,106596.14,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,363738.88,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,151328.95,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2138525.59,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,138839.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,322113.91,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,96506.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,170596.64,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,18499.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,111145.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,340095.88,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,141586.27,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,1627389.26,1,21.83,18854,4116,0.19,99.79,16,8146
